it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	
0	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.70169449474241852	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.30681290463313793	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059	0.39488159010928059
1000	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.17108277476621533	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.15144292840008164	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695	0.019639846366133695
2000	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.16664186406676354	0.72918430618631647	0.72918430618631647	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.15767491182917753	0.16703547502574248	0.16703547502574248	0.16703547502574248	0.16703547502574248	0.16703547502574248	0.16703547502574248	0.16703547502574248	0.16703547502574248	0.1531155398663834	0.1531155398663834	0.1531155398663834	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	0.079812822773352832	-0.56254244211955295	-0.56254244211955295	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	0.0089669522375860067	-0.0003936109589789405	-0.0003936109589789405	-0.0003936109589789405	-0.0003936109589789405	-0.0003936109589789405	-0.0003936109589789405	-0.0003936109589789405	-0.0003936109589789405	0.013526324200380135	0.013526324200380135	0.013526324200380135	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708	0.086829041293410708
3000	0.27209627672051889	0.27209627672051889	0.27209627672051889	0.27209627672051889	0.27209627672051889	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.13250901529310302	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	0.24254289266202922	1.1892017340399721	1.1892017340399721	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.15623248248833121	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	0.12397526081374503	-0.91710545731945325	-0.91710545731945325	0.11586379423218768	0.11586379423218768	0.11586379423218768	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	-0.023723467195228193	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.0085337544793579884	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419	0.11856763184828419
4000	0.34958566207125624	0.34958566207125624	0.34958566207125624	0.34958566207125624	0.34958566207125624	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.12968535576178911	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	0.27919810071299356	1.2235000372939135	1.2235000372939135	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.14154573904023088	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	0.086039541421581239	-0.87391437522265725	-0.87391437522265725	0.20803992303102536	0.20803992303102536	0.20803992303102536	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	-0.011860383278441772	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.043645814340207867	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232	0.19315855929141232
5000	0.26099260867771518	0.26099260867771518	0.26099260867771518	0.26099260867771518	0.26099260867771518	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.12679317913226504	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	0.26985411585151942	1.4522195032541569	1.4522195032541569	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.14313715026294657	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	0.10242210423981789	-1.1912268945764417	-1.1912268945764417	0.1178554584147686	0.1178554584147686	0.1178554584147686	-0.016343971130681534	-0.016343971130681534	-0.016343971130681534	-0.016343971130681534	-0.016343971130681534	-0.016343971130681534	-0.016343971130681534	-0.016343971130681534	-0.016343971130681534	-0.016343971130681534	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.02437107489244715	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151	0.16743201161170151
6000	0.24928787887923728	0.24928787887923728	0.24928787887923728	0.24928787887923728	0.24928787887923728	0.24928787887923728	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	0.12502340062778827	1.014894797259059	1.014894797259059	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.12313765832684201	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	0.11650383368574939	-0.76560691837982164	-0.76560691837982164	0.12615022055239528	0.12615022055239528	0.12615022055239528	0.12615022055239528	0.0018857423009462637	0.0018857423009462637	0.0018857423009462637	0.0018857423009462637	0.0018857423009462637	0.0018857423009462637	0.0018857423009462637	0.0018857423009462637	0.0018857423009462637	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837	0.0085195669420388837
7000	0.2626135130497782	0.2626135130497782	0.2626135130497782	0.2626135130497782	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.15474110295835272	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.14659712100310238	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	0.22096907643269428	1.3454711794980636	1.3454711794980636	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.14665820246690048	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	0.10241971528587764	-1.0828576664482854	-1.0828576664482854	0.11595531058287772	0.11595531058287772	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.008082900491452244	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.052321387672475086	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.044177405717224741	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665	0.11854936114681665
8000	0.28866364638244552	0.28866364638244552	0.28866364638244552	0.28866364638244552	0.28866364638244552	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.078606681021961403	0.25311170475150208	0.25311170475150208	0.25311170475150208	0.25311170475150208	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	0.18286772627117301	1.1135978007120877	1.1135978007120877	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.14380430743051228	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	0.08852357969915127	-0.82493415432964223	-0.82493415432964223	0.14485933895193323	0.14485933895193323	0.14485933895193323	-0.065197626408550882	-0.065197626408550882	-0.065197626408550882	-0.065197626408550882	-0.065197626408550882	-0.065197626408550882	-0.065197626408550882	-0.065197626408550882	-0.065197626408550882	-0.065197626408550882	-0.0099168986771898671	-0.0099168986771898671	-0.0099168986771898671	-0.0099168986771898671	-0.0099168986771898671	0.16458812505235082	0.16458812505235082	0.16458812505235082	0.16458812505235082	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739	0.094344146572021739
